ts,label,dataset,sigma_target,sigma_true,sigma_hat,pi_hat,cores_b,plan,K,setup_s,setup_bytes,pq_s_med,pq_s_p90,pq_bytes,rows,total_s,total_usd,pred_setup_s,pred_pq_s,pred_kstar_time,pred_kstar_cost
2026-09-05T09:47:52,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,2,FULL_PUSH,10,0.0,0,0.3852,0.4178,630100,40000,3.914,0.000528,0.0,0.41504,24.9,996.5
2026-09-05T09:47:59,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,2,FULL_PUSH,10,0.0,0,0.57983,0.59729,5341689,400000,5.849,0.004477,0.0,0.4623,20.6,99.6
2026-09-05T09:48:06,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,2,FULL_PUSH,10,0.0,0,0.58616,0.62188,5341689,400000,5.975,0.004477,0.0,0.4623,20.6,99.6
2026-09-05T09:48:18,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,2,FULL_PUSH,10,0.0,0,1.083,1.10484,25100847,2000000,10.854,0.021039,0.0,0.67236,11.7,19.9
2026-09-05T09:48:30,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,2,FULL_PUSH,10,0.0,0,1.0713,1.0853,25100847,2000000,10.685,0.021039,0.0,0.67236,11.7,19.9
2026-09-05T09:48:48,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,2,FULL_PUSH,10,0.0,0,1.64395,1.67066,50211180,4000000,16.464,0.042087,0.0,0.93493,7.6,10.0
2026-09-05T09:49:06,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,2,FULL_PUSH,10,0.0,0,1.65491,1.65931,50211180,4000000,16.498,0.042087,0.0,0.93493,7.6,10.0
2026-09-05T09:49:41,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,2,FULL_PUSH,10,0.0,0,3.32563,3.36779,125529497,10000000,33.299,0.105218,0.0,1.72266,3.7,4.0
2026-09-05T09:50:17,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,2,FULL_PUSH,10,0.0,0,3.33386,3.36468,125529497,10000000,33.287,0.105218,0.0,1.72266,3.7,4.0
2026-09-05T09:51:22,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,2,FULL_PUSH,10,0.0,0,6.12577,6.17661,250824907,20000000,61.354,0.210239,0.0,3.03028,2.0,2.0
2026-09-05T09:52:28,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,2,FULL_PUSH,10,0.0,0,6.14885,6.1863,250824907,20000000,61.521,0.210239,0.0,3.03028,2.0,2.0
2026-09-05T09:54:32,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,2,FULL_PUSH,10,0.0,0,11.69496,11.7554,501565117,40000000,116.977,0.420407,0.0,5.64286,1.0,1.0
2026-09-05T09:56:37,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,2,FULL_PUSH,10,0.0,0,11.7154,11.76953,501565117,40000000,117.112,0.420407,0.0,5.64286,1.0,1.0
2026-09-05T09:56:41,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,4,FULL_PUSH,10,0.0,0,0.38477,0.41902,630100,40000,3.918,0.000528,0.0,0.21014,255.2,996.5
2026-09-05T09:56:46,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,4,FULL_PUSH,10,0.0,0,0.38409,0.41925,630100,40000,3.942,0.000528,0.0,0.21014,255.2,996.5
2026-09-05T09:56:54,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,4,FULL_PUSH,10,0.0,0,0.58397,0.60936,5341689,400000,5.922,0.004477,0.0,0.25741,79.3,99.6
2026-09-05T09:57:01,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,4,FULL_PUSH,10,0.0,0,0.59057,0.61619,5341689,400000,5.961,0.004477,0.0,0.25741,79.3,99.6
2026-09-05T09:57:13,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,4,FULL_PUSH,10,0.0,0,1.07091,1.0971,25100847,2000000,10.706,0.021039,0.0,0.46747,19.5,19.9
2026-09-05T09:57:25,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,4,FULL_PUSH,10,0.0,0,1.05928,1.10427,25100847,2000000,10.592,0.021039,0.0,0.46747,19.5,19.9
2026-09-05T09:57:42,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,4,FULL_PUSH,10,0.0,0,1.64177,1.70234,50211180,4000000,16.475,0.042087,0.0,0.73004,10.0,10.0
2026-09-05T09:58:00,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,4,FULL_PUSH,10,0.0,0,1.66197,1.71225,50211180,4000000,16.577,0.042087,0.0,0.73004,10.0,10.0
2026-09-05T09:58:35,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,4,FULL_PUSH,10,0.0,0,3.31864,3.36402,125529497,10000000,33.24,0.105218,0.0,1.51777,4.1,4.0
2026-09-05T09:59:11,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,4,FULL_PUSH,10,0.0,0,3.3392,3.38112,125529497,10000000,33.414,0.105218,0.0,1.51777,4.1,4.0
2026-09-05T10:00:16,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,4,FULL_PUSH,10,0.0,0,6.14074,6.16516,250824907,20000000,61.404,0.210239,0.0,2.82539,2.1,2.0
2026-09-05T10:01:21,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,4,FULL_PUSH,10,0.0,0,6.16034,6.18289,250824907,20000000,61.588,0.210239,0.0,2.82539,2.1,2.0
2026-09-05T10:03:27,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,4,FULL_PUSH,10,0.0,0,11.70692,11.75668,501565117,40000000,117.115,0.420407,0.0,5.43797,1.0,1.0
2026-09-05T10:05:32,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,4,FULL_PUSH,10,0.0,0,11.72138,11.74114,501565117,40000000,117.207,0.420407,0.0,5.43797,1.0,1.0
2026-09-05T10:05:36,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_PUSH,10,0.0,0,0.38313,0.38453,630100,40000,3.864,0.000528,0.0,0.1077,inf,996.5
2026-09-05T10:05:41,1gbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_PUSH,10,0.0,0,0.38392,0.41688,630100,40000,3.9,0.000528,0.0,0.1077,inf,996.5
2026-09-05T10:05:48,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,8,FULL_PUSH,10,0.0,0,0.59114,0.62069,5341689,400000,5.961,0.004477,0.0,0.15496,inf,99.6
2026-09-05T10:05:55,1gbit_50ms,synth,0.01,0.01,0.010035,0.239041,8,FULL_PUSH,10,0.0,0,0.58035,0.61981,5341689,400000,5.921,0.004477,0.0,0.15496,inf,99.6
2026-09-05T10:06:07,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,8,FULL_PUSH,10,0.0,0,1.06458,1.08702,25100847,2000000,10.679,0.021039,0.0,0.36502,30.3,19.9
2026-09-05T10:06:18,1gbit_50ms,synth,0.05,0.05,0.050176,0.239041,8,FULL_PUSH,10,0.0,0,1.05749,1.09621,25100847,2000000,10.635,0.021039,0.0,0.36502,30.3,19.9
2026-09-05T10:06:36,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_PUSH,10,0.0,0,1.62709,1.6818,50211180,4000000,16.389,0.042087,0.0,0.6276,12.2,10.0
2026-09-05T10:06:54,1gbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_PUSH,10,0.0,0,1.64392,1.66527,50211180,4000000,16.426,0.042087,0.0,0.6276,12.2,10.0
2026-09-05T10:07:30,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,8,FULL_PUSH,10,0.0,0,3.33842,3.36787,125529497,10000000,33.321,0.105218,0.0,1.41532,4.4,4.0
2026-09-05T10:08:05,1gbit_50ms,synth,0.25,0.25,0.25088,0.239041,8,FULL_PUSH,10,0.0,0,3.33662,3.38672,125529497,10000000,33.423,0.105218,0.0,1.41532,4.4,4.0
2026-09-05T10:09:11,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,8,FULL_PUSH,10,0.0,0,6.12421,6.15977,250824907,20000000,61.294,0.210239,0.0,2.72294,2.1,2.0
2026-09-05T10:10:16,1gbit_50ms,synth,0.5,0.5,0.500756,0.239041,8,FULL_PUSH,10,0.0,0,6.15359,6.17102,250824907,20000000,61.483,0.210239,0.0,2.72294,2.1,2.0
2026-09-05T10:12:21,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,8,FULL_PUSH,10,0.0,0,11.72418,11.75395,501565117,40000000,117.237,0.420407,0.0,5.33553,1.0,1.0
2026-09-05T10:14:26,1gbit_50ms,synth,1.0,1.0,1.0,0.239041,8,FULL_PUSH,10,0.0,0,11.69517,11.753,501565117,40000000,117.008,0.420407,0.0,5.33553,1.0,1.0
2026-09-05T10:20:10,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_SHIP,5,168.3853,2008410211,0.00462,0.00471,0,40000,168.41,0.168343,168.3726,0.18193,inf,996.5
2026-09-05T10:22:59,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_SHIP,5,168.4702,2008410211,0.07948,0.08198,0,4000000,168.88,0.168343,168.3726,0.18193,10.2,10.0
2026-09-05T10:25:53,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,8,FULL_SHIP,5,168.3908,2008410211,0.81533,0.81704,0,40000000,172.493,0.168343,168.3726,0.18193,1.0,1.0
2026-09-05T10:26:38,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,1,PROJECT_ONLY,5,44.8464,501565117,0.00484,0.00517,0,40000,44.872,0.042041,41.0559,0.18193,61.6,996.5
2026-09-05T10:27:25,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,1,PROJECT_ONLY,5,44.8015,501565117,0.09104,0.09212,0,4000000,45.26,0.042041,41.0559,0.18193,8.8,10.0
2026-09-05T10:28:15,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,1,PROJECT_ONLY,5,44.811,501565117,0.87484,0.87642,0,40000000,49.168,0.042041,41.0559,0.18193,1.0,1.0
2026-09-05T10:29:00,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,2,PROJECT_ONLY,5,44.796,501565117,0.00523,0.00617,0,40000,44.824,0.042041,40.652,0.18193,154.9,996.5
2026-09-05T10:29:47,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,2,PROJECT_ONLY,5,44.8641,501565117,0.09053,0.09242,0,4000000,45.318,0.042041,40.652,0.18193,9.5,10.0
2026-09-05T10:30:37,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,2,PROJECT_ONLY,5,44.7995,501565117,0.88289,0.89525,0,40000000,49.211,0.042041,40.652,0.18193,1.0,1.0
2026-09-05T10:31:22,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,4,PROJECT_ONLY,5,44.8537,501565117,0.00501,0.00516,0,40000,44.88,0.042041,40.45,0.18193,669.3,996.5
2026-09-05T10:32:09,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,4,PROJECT_ONLY,5,44.8503,501565117,0.08861,0.08872,0,4000000,45.297,0.042041,40.45,0.18193,10.0,10.0
2026-09-05T10:32:59,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,4,PROJECT_ONLY,5,44.8974,501565117,0.8635,0.86567,0,40000000,49.214,0.042041,40.45,0.18193,1.0,1.0
2026-09-05T10:33:44,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,PROJECT_ONLY,5,44.8061,501565117,0.005,0.00523,0,40000,44.833,0.042041,40.349,0.18193,inf,996.5
2026-09-05T10:34:31,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,PROJECT_ONLY,5,44.8433,501565117,0.08692,0.08853,0,4000000,45.283,0.042041,40.349,0.18193,10.2,10.0
2026-09-05T10:35:21,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,8,PROJECT_ONLY,5,44.81,501565117,0.87777,0.88215,0,40000000,49.206,0.042041,40.349,0.18193,1.0,1.0
2026-09-05T10:35:24,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,1,FULL_PUSH,5,0.0,0,0.39974,0.39994,630100,40000,2.033,0.000264,0.0,0.8483,61.6,996.5
2026-09-05T10:35:29,100mbit_50ms,synth,0.01,0.01,0.010035,0.239041,1,FULL_PUSH,5,0.0,0,0.84731,0.882,5341689,400000,4.296,0.002239,0.0,1.21181,39.9,99.6
2026-09-05T10:35:43,100mbit_50ms,synth,0.05,0.05,0.050176,0.239041,1,FULL_PUSH,5,0.0,0,2.60673,2.62605,25100847,2000000,13.068,0.01052,0.0,2.8274,15.5,19.9
2026-09-05T10:36:08,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,1,FULL_PUSH,5,0.0,0,4.82821,4.8418,50211180,4000000,24.198,0.021043,0.0,4.84688,8.8,10.0
2026-09-05T10:37:07,100mbit_50ms,synth,0.25,0.25,0.25088,0.239041,1,FULL_PUSH,5,0.0,0,11.52292,11.54353,125529497,10000000,57.649,0.052609,0.0,10.90534,3.8,4.0
2026-09-05T10:39:03,100mbit_50ms,synth,0.5,0.5,0.500756,0.239041,1,FULL_PUSH,5,0.0,0,22.6414,22.64866,250824907,20000000,113.255,0.10512,0.0,20.96237,2.0,2.0
2026-09-05T10:42:52,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,1,FULL_PUSH,5,0.0,0,44.8289,44.845,501565117,40000000,224.161,0.210204,0.0,41.05594,1.0,1.0
2026-09-05T10:42:56,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,2,FULL_PUSH,5,0.0,0,0.40149,0.40331,630100,40000,2.036,0.000264,0.0,0.44435,154.9,996.5
2026-09-05T10:43:01,100mbit_50ms,synth,0.01,0.01,0.010035,0.239041,2,FULL_PUSH,5,0.0,0,0.84824,0.85193,5341689,400000,4.241,0.002239,0.0,0.80785,64.9,99.6
2026-09-05T10:43:15,100mbit_50ms,synth,0.05,0.05,0.050176,0.239041,2,FULL_PUSH,5,0.0,0,2.60826,2.62886,25100847,2000000,13.056,0.01052,0.0,2.42344,18.1,19.9
2026-09-05T10:43:41,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,2,FULL_PUSH,5,0.0,0,4.83571,4.86939,50211180,4000000,24.261,0.021043,0.0,4.44293,9.5,10.0
2026-09-05T10:44:40,100mbit_50ms,synth,0.25,0.25,0.25088,0.239041,2,FULL_PUSH,5,0.0,0,11.55206,11.57157,125529497,10000000,57.762,0.052609,0.0,10.50138,3.9,4.0
2026-09-05T10:46:36,100mbit_50ms,synth,0.5,0.5,0.500756,0.239041,2,FULL_PUSH,5,0.0,0,22.65349,22.66416,250824907,20000000,113.245,0.10512,0.0,20.55842,2.0,2.0
2026-09-05T10:50:25,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,2,FULL_PUSH,5,0.0,0,44.82618,44.84625,501565117,40000000,224.134,0.210204,0.0,40.65198,1.0,1.0
2026-09-05T10:50:28,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,4,FULL_PUSH,5,0.0,0,0.39781,0.39791,630100,40000,1.992,0.000264,0.0,0.24237,669.3,996.5
2026-09-05T10:50:33,100mbit_50ms,synth,0.01,0.01,0.010035,0.239041,4,FULL_PUSH,5,0.0,0,0.84219,0.84711,5341689,400000,4.235,0.002239,0.0,0.60588,95.4,99.6
2026-09-05T10:50:47,100mbit_50ms,synth,0.05,0.05,0.050176,0.239041,4,FULL_PUSH,5,0.0,0,2.62978,2.63542,25100847,2000000,13.149,0.01052,0.0,2.22146,19.8,19.9
2026-09-05T10:51:13,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,4,FULL_PUSH,5,0.0,0,4.84951,4.86177,50211180,4000000,24.257,0.021043,0.0,4.24095,10.0,10.0
2026-09-05T10:52:12,100mbit_50ms,synth,0.25,0.25,0.25088,0.239041,4,FULL_PUSH,5,0.0,0,11.55253,11.55473,125529497,10000000,57.736,0.052609,0.0,10.2994,4.0,4.0
2026-09-05T10:54:09,100mbit_50ms,synth,0.5,0.5,0.500756,0.239041,4,FULL_PUSH,5,0.0,0,22.66708,22.67005,250824907,20000000,113.289,0.10512,0.0,20.35644,2.0,2.0
2026-09-05T10:57:58,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,4,FULL_PUSH,5,0.0,0,44.87912,44.89376,501565117,40000000,224.364,0.210204,0.0,40.45,1.0,1.0
2026-09-05T10:58:01,100mbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_PUSH,5,0.0,0,0.40185,0.40199,630100,40000,2.037,0.000264,0.0,0.14138,inf,996.5
2026-09-05T10:58:06,100mbit_50ms,synth,0.01,0.01,0.010035,0.239041,8,FULL_PUSH,5,0.0,0,0.83954,0.86056,5341689,400000,4.243,0.002239,0.0,0.50489,124.9,99.6
2026-09-05T10:58:20,100mbit_50ms,synth,0.05,0.05,0.050176,0.239041,8,FULL_PUSH,5,0.0,0,2.59292,2.62121,25100847,2000000,13.032,0.01052,0.0,2.12047,20.8,19.9
2026-09-05T10:58:45,100mbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_PUSH,5,0.0,0,4.83162,4.84181,50211180,4000000,24.175,0.021043,0.0,4.13996,10.2,10.0
2026-09-05T10:59:45,100mbit_50ms,synth,0.25,0.25,0.25088,0.239041,8,FULL_PUSH,5,0.0,0,11.58729,11.59503,125529497,10000000,57.887,0.052609,0.0,10.19841,4.0,4.0
2026-09-05T11:01:41,100mbit_50ms,synth,0.5,0.5,0.500756,0.239041,8,FULL_PUSH,5,0.0,0,22.65741,22.68461,250824907,20000000,113.298,0.10512,0.0,20.25545,2.0,2.0
2026-09-05T11:05:31,100mbit_50ms,synth,1.0,1.0,1.0,0.239041,8,FULL_PUSH,5,0.0,0,44.84331,44.85774,501565117,40000000,224.227,0.210204,0.0,40.34902,1.0,1.0
2026-09-05T11:07:41,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_SHIP,10,60.7697,2008410211,0.00436,0.00466,0,40000,60.816,0.168343,60.7184,0.18169,inf,996.5
2026-09-05T11:08:45,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_SHIP,10,60.9509,2008410211,0.08098,0.08304,0,4000000,61.775,0.168343,60.7184,0.18169,10.6,10.0
2026-09-05T11:09:55,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,8,FULL_SHIP,10,60.8271,2008410211,0.82563,0.84223,0,40000000,69.079,0.168343,60.7184,0.18169,1.0,1.0
2026-09-05T11:10:26,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,1,PROJECT_ONLY,10,28.7659,501565117,0.00498,0.00555,0,40000,28.819,0.042041,15.3294,0.18169,23.7,996.5
2026-09-05T11:10:57,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,1,PROJECT_ONLY,10,28.8753,501565117,0.08903,0.09036,0,4000000,29.77,0.042041,15.3294,0.18169,7.3,10.0
2026-09-05T11:11:36,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,1,PROJECT_ONLY,10,28.8844,501565117,0.8664,0.89091,0,40000000,37.622,0.042041,15.3294,0.18169,1.0,1.0
2026-09-05T11:12:07,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,2,PROJECT_ONLY,10,28.8933,501565117,0.00488,0.00572,0,40000,28.944,0.042041,14.9218,0.18169,62.1,996.5
2026-09-05T11:12:38,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,2,PROJECT_ONLY,10,29.0347,501565117,0.08763,0.09096,0,4000000,29.891,0.042041,14.9218,0.18169,8.9,10.0
2026-09-05T11:13:16,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,2,PROJECT_ONLY,10,28.7835,501565117,0.75629,0.87289,0,40000000,36.392,0.042041,14.9218,0.18169,1.0,1.0
2026-09-05T11:13:47,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,4,PROJECT_ONLY,10,28.844,501565117,0.00475,0.00623,0,40000,28.896,0.042041,14.718,0.18169,401.3,996.5
2026-09-05T11:14:18,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,4,PROJECT_ONLY,10,28.8901,501565117,0.08932,0.0905,0,4000000,29.781,0.042041,14.718,0.18169,10.0,10.0
2026-09-05T11:14:56,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,4,PROJECT_ONLY,10,28.7444,501565117,0.7575,0.87973,0,40000000,36.316,0.042041,14.718,0.18169,1.0,1.0
2026-09-05T11:15:26,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,8,PROJECT_ONLY,10,28.7979,501565117,0.00466,0.00526,0,40000,28.847,0.042041,14.6161,0.18169,inf,996.5
2026-09-05T11:15:58,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,8,PROJECT_ONLY,10,28.929,501565117,0.08835,0.08943,0,4000000,29.811,0.042041,14.6161,0.18169,10.6,10.0
2026-09-05T11:16:36,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,8,PROJECT_ONLY,10,29.0062,501565117,0.75099,0.87591,0,40000000,36.586,0.042041,14.6161,0.18169,1.0,1.0
2026-09-05T11:16:48,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,1,FULL_PUSH,10,0.0,0,1.08598,1.12712,630100,40000,10.977,0.000528,0.0,0.82976,23.7,996.5
2026-09-05T11:17:06,1gbit_150ms,synth,0.01,0.01,0.010035,0.239041,1,FULL_PUSH,10,0.0,0,1.58547,1.62223,5341689,400000,15.931,0.004477,0.0,0.96085,19.7,99.6
2026-09-05T11:17:36,1gbit_150ms,synth,0.05,0.05,0.050176,0.239041,1,FULL_PUSH,10,0.0,0,2.77435,2.8058,25100847,2000000,27.878,0.021039,0.0,1.54346,11.3,19.9
2026-09-05T11:18:19,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,1,FULL_PUSH,10,0.0,0,4.13445,4.1648,50211180,4000000,41.441,0.042087,0.0,2.27173,7.3,10.0
2026-09-05T11:19:45,1gbit_150ms,synth,0.25,0.25,0.25088,0.239041,1,FULL_PUSH,10,0.0,0,8.27864,8.35184,125529497,10000000,82.798,0.105218,0.0,4.45652,3.6,4.0
2026-09-05T11:22:21,1gbit_150ms,synth,0.5,0.5,0.500756,0.239041,1,FULL_PUSH,10,0.0,0,15.11154,15.14818,250824907,20000000,151.3,0.210239,0.0,8.08329,1.9,2.0
2026-09-05T11:27:25,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,1,FULL_PUSH,10,0.0,0,28.87261,29.08562,501565117,40000000,288.902,0.420407,0.0,15.32941,1.0,1.0
2026-09-05T11:27:37,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,2,FULL_PUSH,10,0.0,0,1.0841,1.08787,630100,40000,10.841,0.000528,0.0,0.42216,62.1,996.5
2026-09-05T11:27:55,1gbit_150ms,synth,0.01,0.01,0.010035,0.239041,2,FULL_PUSH,10,0.0,0,1.58231,1.58602,5341689,400000,15.859,0.004477,0.0,0.55325,40.2,99.6
2026-09-05T11:28:24,1gbit_150ms,synth,0.05,0.05,0.050176,0.239041,2,FULL_PUSH,10,0.0,0,2.77163,2.80375,25100847,2000000,27.783,0.021039,0.0,1.13586,15.6,19.9
2026-09-05T11:29:07,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,2,FULL_PUSH,10,0.0,0,4.11906,4.15117,50211180,4000000,40.988,0.042087,0.0,1.86413,8.9,10.0
2026-09-05T11:30:33,1gbit_150ms,synth,0.25,0.25,0.25088,0.239041,2,FULL_PUSH,10,0.0,0,8.33244,8.33913,125529497,10000000,83.073,0.105218,0.0,4.04893,3.9,4.0
2026-09-05T11:33:09,1gbit_150ms,synth,0.5,0.5,0.500756,0.239041,2,FULL_PUSH,10,0.0,0,15.13524,15.16852,250824907,20000000,151.309,0.210239,0.0,7.67569,2.0,2.0
2026-09-05T11:38:08,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,2,FULL_PUSH,10,0.0,0,28.84748,28.9601,501565117,40000000,288.583,0.420407,0.0,14.92181,1.0,1.0
2026-09-05T11:38:20,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,4,FULL_PUSH,10,0.0,0,1.0846,1.08648,630100,40000,10.848,0.000528,0.0,0.21836,401.3,996.5
2026-09-05T11:38:38,1gbit_150ms,synth,0.01,0.01,0.010035,0.239041,4,FULL_PUSH,10,0.0,0,1.58062,1.58773,5341689,400000,15.859,0.004477,0.0,0.34945,87.7,99.6
2026-09-05T11:39:07,1gbit_150ms,synth,0.05,0.05,0.050176,0.239041,4,FULL_PUSH,10,0.0,0,2.76657,2.79727,25100847,2000000,27.64,0.021039,0.0,0.93206,19.6,19.9
2026-09-05T11:39:50,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,4,FULL_PUSH,10,0.0,0,4.12134,4.13816,50211180,4000000,41.109,0.042087,0.0,1.66033,10.0,10.0
2026-09-05T11:41:16,1gbit_150ms,synth,0.25,0.25,0.25088,0.239041,4,FULL_PUSH,10,0.0,0,8.31753,8.36828,125529497,10000000,83.067,0.105218,0.0,3.84513,4.0,4.0
2026-09-05T11:43:53,1gbit_150ms,synth,0.5,0.5,0.500756,0.239041,4,FULL_PUSH,10,0.0,0,15.13513,15.20785,250824907,20000000,151.403,0.210239,0.0,7.47189,2.0,2.0
2026-09-05T11:48:50,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,4,FULL_PUSH,10,0.0,0,28.80912,28.94307,501565117,40000000,288.106,0.420407,0.0,14.71801,1.0,1.0
2026-09-05T11:49:03,1gbit_150ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_PUSH,10,0.0,0,1.08661,1.12169,630100,40000,10.994,0.000528,0.0,0.11647,inf,996.5
2026-09-05T11:49:21,1gbit_150ms,synth,0.01,0.01,0.010035,0.239041,8,FULL_PUSH,10,0.0,0,1.58163,1.58876,5341689,400000,15.85,0.004477,0.0,0.24755,221.9,99.6
2026-09-05T11:49:50,1gbit_150ms,synth,0.05,0.05,0.050176,0.239041,8,FULL_PUSH,10,0.0,0,2.76482,2.79836,25100847,2000000,27.567,0.021039,0.0,0.83017,22.5,19.9
2026-09-05T11:50:33,1gbit_150ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_PUSH,10,0.0,0,4.14405,4.25766,50211180,4000000,41.608,0.042087,0.0,1.55843,10.6,10.0
2026-09-05T11:52:00,1gbit_150ms,synth,0.25,0.25,0.25088,0.239041,8,FULL_PUSH,10,0.0,0,8.33717,8.36215,125529497,10000000,83.171,0.105218,0.0,3.74323,4.1,4.0
2026-09-05T11:54:36,1gbit_150ms,synth,0.5,0.5,0.500756,0.239041,8,FULL_PUSH,10,0.0,0,15.15047,15.24368,250824907,20000000,151.534,0.210239,0.0,7.36999,2.0,2.0
2026-09-05T11:59:33,1gbit_150ms,synth,1.0,1.0,1.0,0.239041,8,FULL_PUSH,10,0.0,0,28.87392,28.93282,501565117,40000000,288.453,0.420407,0.0,14.61611,1.0,1.0
2026-09-05T12:00:51,500mbit_50ms,synth,0.001,0.001,0.001004,0.239041,8,FULL_SHIP,8,35.5953,2008410211,0.00457,0.0049,0,40000,35.634,0.168343,34.5928,0.18838,inf,996.5
2026-09-05T12:01:27,500mbit_50ms,synth,0.1,0.1,0.100352,0.239041,8,FULL_SHIP,8,34.3428,2008410211,0.08141,0.08508,0,4000000,35.007,0.168343,34.5928,0.18838,11.3,10.0
2026-09-05T12:02:09,500mbit_50ms,synth,1.0,1.0,1.0,0.239041,8,FULL_SHIP,8,34.312,2008410211,0.82062,0.84582,0,40000000,40.927,0.168343,34.5928,0.18838,1.0,1.0
